Pris,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,URL,ID,Dager siden annonse,Nybygg,Land,Fylke,Postnummer,Kommune,Latitude,Longitude,Omkostninger,Totalpris,Kommunale avg.,Formuesverdi,Tomteareal,Aircondition,Alarm,Balkong/Terrasse,Takterasse,Barnevennlig,Bredbåndstilknytning,Fellesvaskeri,Garasje/P-plass,Heis,Ingen gjenboerer,Kabel-TV,Lademulighet,Livsløpsstandard,Moderne,Offentlig vann/kloakk,Parkett,Peis/Ildsted,Rolig,Sentralt,Utsikt,Vaktmester-/vektertjeneste,Bademulighet,Fiskemulighet,Turterreng
2790000,Tomannsbolig,Eier (Selveier),4,133,173,,1968,,https://www.finn.no/realestate/homes/ad.html?finnkode=244838304,244838304,0:00:00,0, Norge,Agder,4624, Kristiansand,58.1039343,7.9624467,82592,2872592,12188,,306,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
1000000,Leilighet,Andel,5,134,141,2,2018,D - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=244834139,244834139,"2 days, 0:00:00",0, Norge,Agder,4645, Kristiansand,58.1579985,7.8363451,960,5620960,,956994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250000,Rekkehus,Eier (Selveier),3,87,89,2,1956,E - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244706183,244706183,0:00:00,0, Norge,Agder,4615, Kristiansand,58.1579171,7.9872031,82592,3332592,14355,526747,200,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
5290000,Enebolig,Eier (Selveier),3,185,188,,1984,E - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=244792466,244792466,"5 days, 0:00:00",0, Norge,Agder,4635, Kristiansand,58.1851036,8.0900989,133420,5423420,18467,956923,472,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
6990000,Leilighet,Eier (Selveier),3,89,89,4,2020,C - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=235386289,235386289,"2 days, 0:00:00",0, Norge,Agder,4614, Kristiansand,58.148685,7.994954,175920,7165920,,,1245,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1
8690000,Enebolig,Eier (Selveier),3,157,190,,2016,C - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=227112360,227112360,"11 days, 0:00:00",0, Norge,Agder,4639, Kristiansand,58.131184,8.076251,218420,8908420,19785,,500,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1
1890000,Enebolig,Eier (Selveier),4,153,229,,1984,,https://www.finn.no/realestate/homes/ad.html?finnkode=244808859,244808859,"2 days, 0:00:00",0, Norge,Agder,4540, Åseral,58.6087066,7.4203133,59622,1949622,17097,401575,949,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1
1990000,Leilighet,Andel,2,69,71,3,1964,G - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=244804767,244804767,0:00:00,0,,Agder,,,,,7860,2905423,,546301,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=222418764&location=0.22042&page=5&sort=PUBLISHED_DESC,222418764,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890000,Tomannsbolig,Andel,3,111,124,,1982,E - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=239751998,239751998,"5 days, 0:00:00",0, Norge,Agder,4633, Kristiansand,58.180084,8.0303809,8453,3093728,,655278,10642,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3450000.0,,,,98.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=241860844&location=0.22042&page=5&sort=PUBLISHED_DESC,241860844,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390000,Leilighet,Andel,1,54,75,9,1971,,https://www.finn.no/realestate/homes/ad.html?finnkode=243990363,243990363,0:00:00,0, Norge,Agder,4626, Kristiansand,58.1369389,7.9326448,1560,1855030,,471249,8019,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
5590000,Leilighet,Eier (Selveier),4,125,130,1,2018,B - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244778844,244778844,"8 days, 0:00:00",0, Norge,Agder,4640, Kristiansand,58.0775962,7.8196471,151120,5741120,11460,576541,4570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7475000,Leilighet,Eier (Selveier),2,836,836,4,2021,,https://www.finn.no/realestate/homes/ad.html?finnkode=244778440,244778440,"7 days, 0:00:00",0, Norge,Agder,4608, Kristiansand,58.145211,8.011475,,,,,6995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5700000,Enebolig,Eier (Selveier),4,218,261,,1986,E - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=236981517,236981517,"8 days, 0:00:00",0, Norge,Agder,4638, Kristiansand,58.1491322,8.0717598,157970,5857970,20954,1219131,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750000,Leilighet,Eier (Selveier),2,79,87,1,1989,,https://www.finn.no/realestate/homes/ad.html?finnkode=236164198,236164198,"11 days, 0:00:00",0, Norge,Agder,4550, Farsund,58.0932083,6.7903105,44920,1794920,13723,383350,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
6990000,Enebolig,Eier (Selveier),4,165,192,,2020,,https://www.finn.no/realestate/homes/ad.html?finnkode=244774228,244774228,"1 day, 0:00:00",0, Norge,Agder,4656, Kristiansand,58.186592,8.094522,187592,7177592,18049,1237844,373,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1
2890000,Enebolig,Eier (Selveier),3,104,183,,1968,G - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=244772853,244772853,0:00:00,0,,Agder,,,,,85092,2975092,,470492,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850000,Tomannsbolig,Eier (Selveier),3,87,87,1,2020,C - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244766535,244766535,0:00:00,0, Norge,Agder,4886, Grimstad,58.339171,8.550739,86720,2936720,12536,540358,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690000,Enebolig,Eier (Selveier),6,199,203,2,1958,,https://www.finn.no/realestate/homes/ad.html?finnkode=244554164,244554164,"11 days, 0:00:00",0, Norge,Agder,4620, Kristiansand,58.1256831,7.9412389,118592,4808592,13280,1100874,482,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
7575000.0,Leilighet,Eier (Selveier),2.5,108.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=192269499&location=0.22042&page=5&sort=PUBLISHED_DESC,192269499,"16 days, 0:00:00",1,,Agder,,,,,2532035320,597532010235320,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840000.0,Leilighet,Eier (Selveier),2.5,78.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=77477929&location=0.22042&page=5&sort=PUBLISHED_DESC,77477929,"11 days, 0:00:00",1, Norge,Agder,4595, Hægebostad,58.4106659,7.2318074,20042162,16920041992162,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6800000.0,Enebolig,Eier (Selveier),3.0,136.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=232113674&location=0.22042&page=5&sort=PUBLISHED_DESC,232113674,"11 days, 0:00:00",1, Norge,Agder,4812, Arendal,58.4948721,8.8873458,1887070120,271887010970120,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7650000,Enebolig,Eier (Selveier),3,176,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=187283800&location=0.22042&page=5&sort=PUBLISHED_DESC,187283800,"41 days, 0:00:00",1, Norge,Agder,4641, Kristiansand,58.07303,7.761925,63246,7713246,,,,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
7975000.0,Enebolig,Eier (Selveier),4,223,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=145502425&location=0.22042&page=5&sort=PUBLISHED_DESC,145502425,"41 days, 0:00:00",1,,Agder,,,,,65000,79150008165000,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1197000,Leilighet,Andel,2,77,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=196519432&location=0.22042&page=5&sort=PUBLISHED_DESC,196519432,"4 days, 0:00:00",1, Norge,Agder,4621, Kristiansand,58.124024,7.963496,13155,3958155,,,,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
7585000,Leilighet,Eier (Selveier),2,101,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=196233280&location=0.22042&page=5&sort=PUBLISHED_DESC,196233280,"4 days, 0:00:00",1, Norge,Agder,4616, Kristiansand,58.1505143,7.9755578,42000,7627000,,,,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
1197000,Leilighet,Andel,2,77,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=103474450&location=0.22042&page=5&sort=PUBLISHED_DESC,103474450,"1 day, 0:00:00",1,,Agder,,,,,13246,3958246,,,,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
6005000.0,Enebolig,Eier (Selveier),,187.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=208463779&location=0.22042&page=5&sort=PUBLISHED_DESC,208463779,0:00:00,1, Norge,Agder,4816, Arendal,58.4440768,8.757703,,,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4400000.0,Leilighet,Eier (Selveier),2.0,89.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=141456383&location=0.22042&page=5&sort=PUBLISHED_DESC,141456383,0:00:00,1, Norge,Agder,4580, Lyngdal,58.139354,7.071093,87420134920,35374205484920,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5750000,Enebolig,Eier (Selveier),4,138,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=215547664&location=0.22042&page=5&sort=PUBLISHED_DESC,215547664,0:00:00,1,,Agder,,,,,13920,5763920,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490000,Leilighet,Andel,2,69,72,4,1979,G - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244748009,244748009,0:00:00,0, Norge,Agder,4622, Kristiansand,58.1228764,7.9366356,12875,2604159,,557443,42417,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4190000,Enebolig,Eier (Selveier),4,141,147,,2021,C - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244710049,244710049,0:00:00,0, Norge,Agder,4519, Lindesnes,58.08984,7.517548,114492,4304492,,,876,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
1250000,Leilighet,Andel,2,72,72,3,2018,,https://www.finn.no/realestate/homes/ad.html?finnkode=244702134,244702134,"2 days, 0:00:00",0, Norge,Agder,4634, Kristiansand,58.187246,8.033934,5232,3208232,,,6075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,Leilighet,Andel,,23,23,3,1967,,https://www.finn.no/realestate/homes/ad.html?finnkode=230420797,230420797,"2 days, 0:00:00",0, Norge,Agder,4706, Vennesla,58.2698132,7.9636113,5662,710219,,166865,2891,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
1490000,Tomannsbolig,Eier (Selveier),2,57,59,,2008,,https://www.finn.no/realestate/homes/ad.html?finnkode=232093447,232093447,"2 days, 0:00:00",0,,Agder,,,,,45622,1535622,6900,387777,715,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
6500000.0,,,,158.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=235386089&location=0.22042&page=5&sort=PUBLISHED_DESC,235386089,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590000,Leilighet,Eier (Selveier),2,78,83,,1997,D - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=219214987,219214987,"8 days, 0:00:00",0, Norge,Agder,4404, Flekkefjord,58.30388,6.637943,40920,1630920,2080,447032,1080,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1250000,Leilighet,Eier (Selveier),1,59,59,,1990,F - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244679015,244679015,"8 days, 0:00:00",0, Norge,Agder,4760, Birkenes,58.3356067,8.2320771,32420,1282420,11053,355941,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290000,Rekkehus,Eier (Selveier),3,119,124,2,2012,,https://www.finn.no/realestate/homes/ad.html?finnkode=236186416,236186416,"9 days, 0:00:00",0, Norge,Agder,4480, Kvinesdal,58.314654,6.958542,93620,3383620,11280,567019,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050000,Leilighet,Andel,1,49,51,,2007,,https://www.finn.no/realestate/homes/ad.html?finnkode=244660768,244660768,0:00:00,0, Norge,Agder,4639, Kristiansand,58.1303047,8.0738489,16153,1722451,,452849,1142,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2650000,Rekkehus,Eier (Selveier),3,88,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=188705424&location=0.22042&page=5&sort=PUBLISHED_DESC,188705424,"150 days, 0:00:00",1, Norge,Agder,4560, Farsund,58.1045587,6.6959412,13376,2663376,,,,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
3085000.0,Leilighet,Eier (Selveier),2.5,86.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=182764544&location=0.22042&page=5&sort=PUBLISHED_DESC,182764544,"7 days, 0:00:00",1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590000,Leilighet,Eier (Selveier),3,90,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=211712871&location=0.22042&page=5&sort=PUBLISHED_DESC,211712871,"4 days, 0:00:00",1,,Agder,,,,,10540,2600540,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690000.0,Leilighet,Eier (Selveier),2.0,70.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=222339478&location=0.22042&page=5&sort=PUBLISHED_DESC,222339478,0:00:00,1,,Agder,,,,,64209670,36464205749040,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890000,Enebolig,Eier (Selveier),3,118,171,,1934,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=245772059,245772059,0:00:00,0, Norge,Agder,4993, Gjerstad,58.8421397,9.1117365,62922,1952922,,317592,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9350000.0,,,,245,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=211238389&location=0.22042&page=6&sort=PUBLISHED_DESC,211238389,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590000,Leilighet,Andel,2,73,77,1,2005,E - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=229694444,229694444,"3 days, 0:00:00",0, Norge,Agder,4621, Kristiansand,58.1238048,7.9536552,8032,2608866,,690893,3899,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
5390000,Rekkehus,Eier (Selveier),4,129,135,,2019,B - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244593675,244593675,0:00:00,0, Norge,Agder,4623, Kristiansand,58.110458,7.968854,143792,5533792,13620,956126,800,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
2200000,Leilighet,Eier (Selveier),3,77,83,1,2019,,https://www.finn.no/realestate/homes/ad.html?finnkode=244592109,244592109,"5 days, 0:00:00",0, Norge,Agder,4820, Froland,58.508395,8.617117,56170,2256170,8174,540916,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000,Gårdsbruk/Småbruk,Eier (Selveier),3,99,99,2,1907,,https://www.finn.no/realestate/homes/ad.html?finnkode=202881228,202881228,"1 day, 0:00:00",0, Norge,Agder,4550, Farsund,58.140671,6.837816,163670,6663670,3835,297175,149044,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
1890000,Leilighet,Eier (Selveier),1,67,72,2,1990,,https://www.finn.no/realestate/homes/ad.html?finnkode=234346178,234346178,"1 day, 0:00:00",0, Norge,Agder,4700, Vennesla,58.2702707,7.9719718,58620,1948620,2958,,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290000,Enebolig,Eier (Selveier),3,135,150,,1902,,https://www.finn.no/realestate/homes/ad.html?finnkode=244572659,244572659,0:00:00,0, Norge,Agder,4619, Kristiansand,58.2166198,7.9228012,45092,1335092,12988,770597,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390000,Enebolig,Eier (Selveier),4,173,176,,2021,B - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244554747,244554747,"9 days, 0:00:00",0, Norge,Agder,4550, Farsund,58.0853,6.763293,30470,4420470,,,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590000,Leilighet,Eier (Selveier),2,82,82,,1986,,https://www.finn.no/realestate/homes/ad.html?finnkode=237262711,237262711,"9 days, 0:00:00",0, Norge,Agder,4619, Kristiansand,58.2275022,7.9300033,55592,1645592,,519260,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300000,Leilighet,Andel,,65,65,,1993,,https://www.finn.no/realestate/homes/ad.html?finnkode=236088170,236088170,"2 days, 0:00:00",0, Norge,Agder,4514, Lindesnes,58.0314949,7.4331649,5432,1575848,,,7287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442500.0,Enebolig,Eier (Selveier),4.0,134.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=177362086&location=0.22042&page=6&sort=PUBLISHED_DESC,177362086,"13 days, 0:00:00",1,,Agder,,,,,1417718177,33091775606302,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540000.0,Leilighet,Eier (Selveier),1.5,91.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=222228093&location=0.22042&page=6&sort=PUBLISHED_DESC,222228093,"13 days, 0:00:00",1, Norge,Agder,4700, Vennesla,58.2699261,7.9724389,66092113592,26560924603592,,,,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
2750000,Leilighet,Eier (Selveier),2,74.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=211561869&location=0.22042&page=6&sort=PUBLISHED_DESC,211561869,"13 days, 0:00:00",1, Norge,Agder,4848, Arendal,58.4791758,8.7290413,15092,2765092,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1965000.0,Leilighet,Eier (Selveier),2,59,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=208250616&location=0.22042&page=6&sort=PUBLISHED_DESC,208250616,"314 days, 0:00:00",1, Norge,Agder,4934, Tvedestrand,58.62731,8.8596865,23472500,19523471982500,,,,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2850000,Tomannsbolig,Eier (Selveier),,129,129,,2005,,https://www.finn.no/realestate/homes/ad.html?finnkode=244478051,244478051,"4 days, 0:00:00",0, Norge,Agder,4513, Lindesnes,58.037932,7.408258,84092,2934092,,,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750000,Leilighet,Eier (Selveier),2,72,72,3,2009,D - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244476476,244476476,0:00:00,0, Norge,Agder,4823, Arendal,58.4144262,8.7077632,79370,2830257,8415,443968,4619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800000,Rekkehus,Eier (Selveier),2,86,96,,1973,,https://www.finn.no/realestate/homes/ad.html?finnkode=244471896,244471896,"2 days, 0:00:00",0, Norge,Agder,4790, Lillesand,58.245274,8.367708,56370,1856370,7795,,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050000,Rekkehus,Eier (Selveier),3,131,158,,2017,B - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244470092,244470092,0:00:00,0, Norge,Agder,4818, Arendal,58.4676602,8.821933,115242,4165242,21195,711853,156,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1
4690000,Enebolig,Eier (Selveier),2,111,162,2,1956,,https://www.finn.no/realestate/homes/ad.html?finnkode=244444772,244444772,"14 days, 0:00:00",0, Norge,Agder,4790, Lillesand,58.2463612,8.3768879,118420,4808420,11519,726567,876,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
3350000,,,,86,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=235131132&location=0.22042&page=6&sort=PUBLISHED_DESC,235131132,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7290000,Leilighet,Eier (Selveier),3,116,125,4,2016,,https://www.finn.no/realestate/homes/ad.html?finnkode=234388341,234388341,"3 days, 0:00:00",0, Norge,Agder,4631, Kristiansand,58.1578242,8.0125859,194120,7484120,,1053408,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375000,Leilighet,Eier (Selveier),2,59,61,2,1880,G - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244430171,244430171,"3 days, 0:00:00",0, Norge,Agder,4900, Tvedestrand,58.6218313,8.9311473,36012,1525509,15519,225000,152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
9500000,Leilighet,Eier (Selveier),2,117,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=179353313&location=0.22042&page=6&sort=PUBLISHED_DESC,179353313,"40 days, 0:00:00",1, Norge,Agder,4640, Kristiansand,58.097796,7.817556,50000,9550000,,,,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
275000,Leilighet,Andel,2,65,65,3,2007,D - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=238832273,238832273,0:00:00,0, Norge,Agder,4836, Arendal,58.4595641,8.7632391,9532,1690945,,457844,4246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990000,Enebolig,Eier (Selveier),4,122,129,,1950,,https://www.finn.no/realestate/homes/ad.html?finnkode=236190092,236190092,"3 days, 0:00:00",0, Norge,Agder,4520, Lindesnes,58.0748033,7.3387885,72892,2062892,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925000,Leilighet,Eier (Selveier),2,77,80,1,,B - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=233800685,233800685,"8 days, 0:00:00",0, Norge,Agder,4760, Birkenes,58.3166567,8.2403512,17620,1942620,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800000,Enebolig,Eier (Selveier),5,157,162,,1962,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244323534,244323534,"15 days, 0:00:00",0, Norge,Agder,4550, Farsund,58.100213,6.758807,46170,1846170,,600145,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
3850000,,,,114,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=228121368&location=0.22042&page=6&sort=PUBLISHED_DESC,228121368,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670000.0,Leilighet,Eier (Selveier),1.5,68.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=121527049&location=0.22042&page=6&sort=PUBLISHED_DESC,121527049,"17 days, 0:00:00",1,,Agder,,,,,4592089800,18359203639800,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4190000,Tomannsbolig,Eier (Selveier),4,150,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=188410368&location=0.22042&page=6&sort=PUBLISHED_DESC,188410368,"6 days, 0:00:00",1, Norge,Agder,4560, Farsund,58.0986988,6.6913987,10000,4200000,,,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6750000,Rekkehus,Eier (Selveier),4,158,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=176301776&location=0.22042&page=6&sort=PUBLISHED_DESC,176301776,"5 days, 0:00:00",1,,Agder,,,,,65726,6815726,,,,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2870000.0,Tomannsbolig,Eier (Selveier),3,85.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=198607949&location=0.22042&page=6&sort=PUBLISHED_DESC,198607949,"15 days, 0:00:00",1, Norge,Agder,4760, Birkenes,58.326196,8.239768,16962,28069622966962,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200000.0,Leilighet,Eier (Selveier),2.5,90.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=201829021&location=0.22042&page=6&sort=PUBLISHED_DESC,201829021,"1 day, 0:00:00",1, Norge,Agder,4640, Kristiansand,58.081411,7.814591,1239214442,34624924963612,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
